data/covid_pow.tif, data/nature/vegetation.tif, pnsr, 0.954791
data/covid_pow.tif, data/nature/cloud_cover.tif, ssim, -0.004554
data/covid_pow.tif, data/nature/cloud_cover.tif, pnsr, 0.908400
data/covid_pow.tif, data/nature/night_light_2016.tif, ssim, 0.299171
data/covid_pow.tif, data/nature/night_light_2016.tif, pnsr, 0.990968
data/covid_pow.tif, data/nature/night_temp.tif, ssim, 0.028350
data/covid_pow.tif, data/nature/night_temp.tif, pnsr, 0.940638
data/covid_pow.tif, data/nature/day_temp.tif, ssim, 0.015361
data/covid_pow.tif, data/nature/day_temp.tif, pnsr, 0.949257
data/covid_pow.tif, data/nature/aerosol_particle_size.tif, ssim, -0.010644
data/covid_pow.tif, data/nature/aerosol_particle_size.tif, pnsr, 0.890046
data/covid_log.tif, data/human/homiciderate_100mdeg.tif, ssim, 0.133122
data/covid_log.tif, data/human/homiciderate_100mdeg.tif, pnsr, 0.975049
data/covid_log.tif, data/human/suiciderate_100mdeg.tif, ssim, -0.076702
data/covid_log.tif, data/human/suiciderate_100mdeg.tif, pnsr, 0.794778
data/covid_log.tif, data/human/republicanvote2016_100mdeg.tif, ssim, -0.005316
data/covid_log.tif, data/human/republicanvote2016_100mdeg.tif, pnsr, 0.685444
data/covid_log.tif, data/human/HIVrate.tif, ssim, 0.000407
data/covid_log.tif, data/human/HIVrate.tif, pnsr, 0.985608
data/covid_log.tif, data/human/NetMigration.tif, ssim, 0.000003
data/covid_log.tif, data/human/NetMigration.tif, pnsr, 0.987227
data/covid_log.tif, data/human/smokers_100mdeg.tif, ssim, -0.286033
data/covid_log.tif, data/human/smokers_100mdeg.tif, pnsr, 0.812944
data/covid_log.tif, data/human/medianhouseholdincome_100mdeg.tif, ssim, -0.000000
data/covid_log.tif, data/human/medianhouseholdincome_100mdeg.tif, pnsr, 0.929950
data/covid_log.tif, data/human/income.tif, ssim, -0.079303
data/covid_log.tif, data/human/income.tif, pnsr, 0.966512
data/covid_log.tif, data/human/hivrate_100mdeg.tif, ssim, -0.000140
data/covid_log.tif, data/human/hivrate_100mdeg.tif, pnsr, 0.990238
data/covid_log.tif, data/human/segregation_100mdeg.tif, ssim, 0.024453
data/covid_log.tif, data/human/segregation_100mdeg.tif, pnsr, 0.868037
data/covid_log.tif, data/human/trafficvolume_100mdeg.tif, ssim, 0.001033
data/covid_log.tif, data/human/trafficvolume_100mdeg.tif, pnsr, 0.995621
data/covid_log.tif, data/human/fluvaccination.tif, ssim, 0.068085
data/covid_log.tif, data/human/fluvaccination.tif, pnsr, 0.843748
data/covid_log.tif, data/human/diabetes_100mdeg.tif, ssim, 0.290699
data/covid_log.tif, data/human/diabetes_100mdeg.tif, pnsr, 0.969350
data/covid_log.tif, data/human/GDPdollarbyCounty.tif, ssim, -0.000047
data/covid_log.tif, data/human/GDPdollarbyCounty.tif, pnsr, 0.999476
data/covid_log.tif, data/human/lifeexpectancy_100mdeg.tif, ssim, 0.048416
data/covid_log.tif, data/human/lifeexpectancy_100mdeg.tif, pnsr, 0.950199
data/covid_log.tif, data/human/primarycare.tif, ssim, 0.000000
data/covid_log.tif, data/human/primarycare.tif, pnsr, 0.995436
data/covid_log.tif, data/human/NumericChangeinePopulation.tif, ssim, 0.000002
data/covid_log.tif, data/human/NumericChangeinePopulation.tif, pnsr, 0.991937
data/covid_log.tif, data/human/medianhouseholdincome.tif, ssim, -0.000000
